X144_BA_time,X144_DE_time,X144_FE_time
0.0857458753709199,-0.169338622754491,0.12204
0.0562921068249258,-0.0406087824351297,0.213672727272727
0.0736344213649852,0.365072954091816,0.188196363636364
0.0510612462908012,0.186394311377245,0.112178181818182
-0.032753234421365,-0.492584530938124,0.00965636363636364
0.0210039169139466,-0.304971956087824,0.237505454545455
0.055406884272997,0.76060249500998,0.11752
-0.044100178041543,0.714308483033932,-0.141763636363636
-0.0298159050445104,-0.640400499001996,0.153885454545455
0.0919021958456973,-0.970143812375249,-0.142790909090909
0.123488545994065,0.406493912175649,-0.216754545454545
0.0408811869436202,1.07775708582834,0.0801272727272727
-0.0970123442136499,-0.244464870259481,-0.0466381818181818
-0.032712997032641,-1.28648622754491,0.22374
0.0864701483679525,-0.135633333333333,0.00986181818181818
-0.10349056379822,1.41074910179641,0.0199290909090909
-0.218046409495549,0.57583253493014,0.3051
0.00233376854599407,-1.19714690618762,0.0119163636363636
0.110813768545994,-0.958773353293413,-0.103549090909091
0.0480434421364985,0.701719760479042,-0.216549090909091
0.0216074777448071,1.04445788423154,0.0916327272727273
-0.00720249258160238,-0.250150099800399,-0.0234218181818182
-0.00438587537091988,-1.01887435129741,-0.218192727272727
-0.0752439169139466,-0.202231736526946,0.251887272727273
-0.145860534124629,1.02659001996008,-0.0117109090909091
-0.0137611869436202,0.697658882235529,0.198674545454545
0.0446232640949555,-0.617253493013972,0.187374545454545
-0.00301780415430267,-0.791465169660679,-0.255585454545455
0.135760949554896,0.399184331337325,0.225383636363636
0.190845934718101,0.934001996007984,0.143407272727273
0.00619655786350148,-0.0580705588822355,-0.108890909090909
-0.0179056379821958,-0.912479341317365,0.00328727272727273
0.011306706231454,-0.298474550898204,0.0452
-0.0663514540059347,0.767099900199601,-0.0256818181818182
-0.0665124035608309,0.430047005988024,0.0772509090909091
-0.0577808902077151,-0.608725648702595,0.0133545454545455
0.0123528783382789,-0.674917964071856,-0.121629090909091
0.0887636795252226,0.136445508982036,0.264214545454545
-0.0634543620178042,0.564868163672655,0.0326672727272727
-0.121235252225519,0.0645679640718563,-0.154296363636364
0.0220098516320475,-0.4852749500998,0.15142
-0.0330348961424332,-0.268017964071856,0.182649090909091
-0.04297353115727,0.40365129740519,0.167445454545455
0.13539881305638,0.501112375249501,-0.0760181818181818
0.122321661721068,-0.121014171656687,-0.0819763636363636
0.0557690207715134,-0.503548902195609,0.0152036363636364
0.0717432640949555,0.00934001996007984,0.194154545454545
-0.000885222551928783,0.636745708582834,0.0573218181818182
-0.0697313946587537,0.219693512974052,-0.138476363636364
-0.128880356083086,-0.566898602794411,0.37742
-0.119062433234421,-0.404869560878244,-0.127792727272727
0.0735539465875371,0.415833932135729,-0.401458181818182
0.071139703264095,0.490554091816367,-0.000410909090909091
-0.0686852225519288,-0.317154590818363,-0.127998181818182
0.0422492581602374,-0.767505988023952,-0.0751963636363636
0.0913791097922849,-0.159186427145709,-0.0466381818181818
-0.0326727596439169,0.654613572854291,0.07458
-0.0697716320474777,0.309032834331337,0.213261818181818
-0.107836201780415,-0.593700399201597,-0.000616363636363636
-0.0297354302670623,-0.511670658682635,-0.0162309090909091
0.13161649851632,0.47268622754491,0.10396
0.0335982195845697,0.686694510978044,0.0873181818181818
-0.0333165578635015,-0.378067764471058,0.1469
0.0405190504451039,-0.916134131736527,-0.100672727272727
-0.0266773887240356,0.165683832335329,-0.0121218181818182
-0.020360118694362,1.1106501996008,0.139092727272727
-0.0205613056379822,0.298880638722555,0.0546509090909091
-0.0668745400593472,-0.812581736526946,0.239354545454545
0.154229910979229,-0.45075748502994,-0.123067272727273
0.182919169139466,0.819891317365269,-0.02034
-0.0152902077151335,0.815018263473054,0.264214545454545
0.0448244510385757,-0.531568962075848,0.08814
0.0985816023738873,-0.925880239520958,0.0690327272727273
0.0117090801186944,0.196140419161677,-0.0975909090909091
-0.059913471810089,0.966895109780439,0.263803636363636
-0.106669317507418,0.07512624750499,0.142996363636364
0.0297756676557864,-0.843850499001996,-0.265652727272727
0.175354540059347,-0.386595608782435,-0.111972727272727
0.0486872403560831,0.568116866267465,-0.0215727272727273
-0.014646409495549,0.58842125748503,0.0827981818181818
0.0649833827893175,-0.363448602794411,-0.0764290909090909
0.0110250445103858,-0.678166666666667,0.0832090909090909
-0.0566944807121662,0.127105489021956,0.0825927272727273
-0.0443013649851632,0.743140718562874,-0.0306127272727273
-0.0265969139465875,0.248119660678643,0.04972
0.0419675964391691,-0.488929740518962,-0.0815654545454546
0.0586258753709199,-0.371976447105788,0.142996363636364
0.0357308011869436,0.273703193612774,0.162103636363636
0.0569761424332344,0.458879241516966,0.0287636363636364
-0.00265566765578635,-0.0462940119760479,0.0782781818181818
-0.0668745400593472,-0.388626047904192,0.11074
-0.0364953115727003,-0.0536035928143713,0.0714981818181818
-0.00277637982195846,0.341925948103792,-0.0741690909090909
0.00494919881305638,0.196140419161677,-0.0503363636363636
0.0209636795252226,-0.197764770459082,-0.0314345454545455
0.0218086646884273,-0.312281536926148,0.116903636363636
0.00120712166172107,-0.0101521956087824,0.02712
-0.0224927002967359,0.249744011976048,-0.141763636363636
-0.0221708011869436,0.0207104790419162,0.06102
-0.0640579228486647,-0.222536127744511,0.129641818181818
-0.0886832047477745,-0.0552279441117765,0.194565454545455
0.00333970326409496,0.17218123752495,-0.0232163636363636
0.0688461721068249,0.16284121756487,-0.0595818181818182
0.0973744807121662,-0.025989620758483,0.188196363636364
0.0977366172106825,-0.144161177644711,0.14916
0.0465144213649852,-0.0203043912175649,0.0569109090909091
0.0231364985163205,0.0576644710578842,-0.05198
-0.00760486646884273,-0.0730958083832335,0.195798181818182
-0.098299940652819,-0.00243652694610778,0.0830036363636364
-0.0560909198813056,0.276545808383234,-0.0906054545454545
0.0438989910979228,0.255429241516966,0.0727309090909091
-0.0362941246290801,-0.18476996007984,-0.150187272727273
-0.0238205341246291,-0.63552744510978,0.119985454545455
0.125258991097923,-0.350047704590818,0.179361818181818
0.109928545994065,0.528320259481038,-0.246750909090909
-0.0318277744807122,0.579893413173653,0.0975909090909091
-0.163846646884273,-0.45684880239521,0.0754018181818182
-0.155034658753709,-0.553497704590818,-0.202783636363636
0.0348455786350148,0.763039021956088,0.28024
0.0170204154302671,0.893393213572854,0.00986181818181818
-0.149079525222552,-0.751668562874252,0.0897836363636364
